Customer_ID,Customer_Name,Order_Value,Spending_Rank
C01045,Customer_1045,81564.6,2902
C00006,Customer_6,80884.01,2903
C00197,Customer_197,76726.15,2904
C02130,Customer_2130,75849.48999999999,2905
C00409,Customer_409,75839.45999999999,2906
C00032,Customer_32,75759.15,2907
C01917,Customer_1917,75759.15,2907
C02782,Customer_2782,74049.76999999999,2908
C00684,Customer_684,72839.33,2909
C00291,Customer_291,71353.15,2910
C00053,Customer_53,68980.86,2911
C02440,Customer_2440,67246.34,2912
C01654,Customer_1654,64775.94,2913
C00094,Customer_94,64291.86,2914
C00692,Customer_692,63738.99,2915
C02216,Customer_2216,62367.48,2916
C02975,Customer_2975,62124.380000000005,2917
C00258,Customer_258,62019.369999999995,2918
C01685,Customer_1685,58496.259999999995,2919
C02615,Customer_2615,58376.6,2920
C00677,Customer_677,54391.75,2921
C00305,Customer_305,53557.409999999996,2922
C01515,Customer_1515,53556.729999999996,2923
C00625,Customer_625,51927.18,2924
C00218,Customer_218,51123.66,2925
C01865,Customer_1865,50906.21,2926
C00347,Customer_347,50317.63,2927
C00095,Customer_95,50223.18,2928
C00544,Customer_544,45913.88,2929
C02707,Customer_2707,45630.07000000001,2930
C00645,Customer_645,44261.130000000005,2931
C01469,Customer_1469,43517.36,2932
C00298,Customer_298,43513.4,2933
C01741,Customer_1741,43513.4,2933
C01942,Customer_1942,43443.38,2934
C01745,Customer_1745,42727.619999999995,2935
C01616,Customer_1616,40304.7,2936
C01331,Customer_1331,39244.32,2937
C00786,Customer_786,37738.049999999996,2938
C00151,Customer_151,37476.7,2939
C01721,Customer_1721,36142.409999999996,2940
C02222,Customer_2222,35839.67999999999,2941
C00466,Customer_466,34001.06,2942
C00174,Customer_174,33090.21,2943
C01079,Customer_1079,32387.97,2944
C00287,Customer_287,32247.399999999998,2945
C01091,Customer_1091,32247.399999999998,2945
C00178,Customer_178,32145.93,2946
C00380,Customer_380,29988.24,2947
C01510,Customer_1510,29046.17,2948
C01698,Customer_1698,26788.469999999998,2949
C01607,Customer_1607,24032.23,2950
C01176,Customer_1176,23210.0,2951
C01057,Customer_1057,22642.829999999998,2952
C00636,Customer_636,22288.57,2953
C01477,Customer_1477,21756.7,2954
C01581,Customer_1581,20418.78,2955
C02952,Customer_2952,20396.02,2956
C02535,Customer_2535,19348.44,2957
C02345,Customer_2345,10557.48,2958
C02715,Customer_2715,7790.29,2959
C00264,Customer_264,7497.06,2960
C01172,Customer_1172,7497.06,2960
C00879,Customer_879,4561.62,2961
C00577,Customer_577,2606.64,2962
C02035,Customer_2035,2383.56,2963
C01558,Customer_1558,1954.98,2964
